ID,spell_used,trap_used,character,position,location,assists,damage_amount,towers_damage,rooms_damage,deaths,money_total,kill_death_ratio,kills_total,level,controlling_time,total_damage,earned_damage,special_enemy_killed,room_kills,main_score,target
1187,4,14,Leona,Side.red,Lane.utility,11.0,0,0,0,10,6222,1.1,0,11,55,14096,17133,28,0,55,False
1188,12,14,Camille,Side.blue,Lane.top_lane,4.0,0,11174,0,10,10440,0.8,4,16,18,110134,34868,176,0,17,False
1189,4,11,Gragas,Side.blue,Lane.jungle,9.0,1340,14673,1340,2,6478,5.5,2,11,18,89649,15009,22,2,21,True
1190,6,12,TahmKench,Side.red,Lane.top_lane,3.0,2378,2465,2378,10,6667,0.5,2,12,32,58143,30644,115,0,6,False
1191,11,4,LeeSin,Side.blue,Lane.jungle,11.0,2336,34832,2336,5,13794,4.2,10,16,25,191573,42223,24,1,37,False
1192,12,4,Veigar,Side.red,Lane.mid_lane,4.0,0,2998,0,2,7853,2.5,1,13,13,106630,9491,186,0,11,False
1193,14,4,Rakan,Side.red,Lane.utility,4.0,0,0,0,8,7080,0.75,2,10,24,15033,20087,48,0,72,False
1194,3,4,Ezreal,Side.blue,Lane.bot_lane,9.0,7208,11338,7208,1,13166,17.0,8,14,5,151674,10712,210,3,23,True
1195,4,12,Viktor,Side.red,Lane.mid_lane,3.0,346,346,346,6,9500,1.5,6,13,9,78394,18973,151,0,11,False
1196,11,6,Singed,Side.red,Lane.jungle,2.0,127,1993,127,10,10100,0.7,5,13,25,133855,36694,44,0,8,False
1197,4,12,Kennen,Side.red,Lane.top_lane,5.0,4899,9640,4899,2,12633,6.5,8,16,12,143641,18731,195,2,25,True
1198,4,3,Draven,Side.red,Lane.bot_lane,3.0,505,5548,505,9,11112,0.8888888888888888,5,13,17,123229,24826,209,0,19,False
1199,4,12,Graves,Side.blue,Lane.top_lane,6.0,0,0,0,12,6154,0.5833333333333334,1,11,9,65039,20470,131,0,20,False
1200,12,4,Leblanc,Side.blue,Lane.mid_lane,10.0,2183,6841,2183,2,16154,11.5,13,17,16,153870,25443,195,2,36,False
1201,4,7,MissFortune,Side.blue,Lane.bot_lane,3.0,855,2314,855,6,7688,0.6666666666666666,1,11,2,82510,12756,171,0,18,False
1202,12,4,Graves,Side.red,Lane.top_lane,10.0,3645,12052,3645,7,13144,1.8571428571428568,3,17,12,186457,24741,232,4,19,True
1203,12,4,Kennen,Side.blue,Lane.top_lane,9.0,6756,12285,6756,4,14777,5.0,11,17,12,150042,23757,215,2,26,True
1204,14,12,Camille,Side.blue,Lane.top_lane,6.0,1881,13613,1881,3,11412,5.0,9,15,13,112897,23035,169,0,27,True
1205,14,4,Nami,Side.blue,Lane.utility,27.0,1068,1325,1068,15,12577,2.066666666666667,4,17,31,15734,29513,14,1,129,True
1206,4,1,Vex,Side.blue,Lane.mid_lane,7.0,3455,3455,3455,1,8190,11.0,4,12,14,84601,5683,136,1,19,True
1207,4,12,Xerath,Side.red,Lane.mid_lane,10.0,3397,7214,3397,3,14185,7.0,11,16,14,145549,13006,164,1,12,True
1208,4,14,Lulu,Side.blue,Lane.utility,15.0,421,1010,421,4,7321,4.0,1,10,34,13431,8516,10,0,47,True
1209,11,4,Ekko,Side.red,Lane.jungle,3.0,504,16560,504,4,9948,1.5,3,13,10,159638,29715,35,1,25,False
1210,12,4,Poppy,Side.red,Lane.top_lane,3.0,2479,3339,2479,3,8514,1.6666666666666667,2,13,37,84991,13891,166,1,16,True
1211,7,4,Caitlyn,Side.red,Lane.bot_lane,3.0,5154,5154,5154,10,7547,0.4,1,10,13,87008,16418,135,1,7,False
1212,3,4,Lucian,Side.blue,Lane.bot_lane,3.0,5547,11070,5547,3,12028,3.333333333333333,7,14,3,157202,15288,229,2,24,True
1213,4,3,Twitch,Side.blue,Lane.bot_lane,10.0,2272,5375,2272,6,13545,3.1666666666666665,9,15,21,137355,18976,170,0,47,False
1214,4,12,Kayle,Side.red,Lane.top_lane,3.0,9869,18017,9869,2,14557,6.0,9,16,5,170020,18642,200,4,22,True
1215,4,14,Janna,Side.red,Lane.utility,11.0,494,1005,494,10,7654,1.2,1,14,52,36492,22466,28,0,84,False
1216,11,6,Hecarim,Side.blue,Lane.jungle,7.0,0,9649,0,7,7959,1.4285714285714286,3,12,12,112641,21648,41,0,15,False
1217,4,14,Zed,Side.blue,Lane.top_lane,1.0,945,945,945,9,8956,0.5555555555555556,4,12,3,89298,17463,125,1,7,False
1218,4,12,Renekton,Side.red,Lane.top_lane,1.0,3755,5580,3755,0,8554,5.0,4,12,8,82971,10078,163,2,13,True
1219,14,4,Rakan,Side.red,Lane.utility,10.0,1402,5187,1402,0,4702,10.0,0,9,8,10623,3063,7,0,28,True
1220,11,4,XinZhao,Side.red,Lane.jungle,5.0,4521,33432,4521,5,13581,2.8,9,15,13,199206,30236,44,2,36,True
1221,7,4,Ashe,Side.blue,Lane.bot_lane,19.0,3528,17401,3528,6,15639,4.0,5,17,62,250018,30371,246,1,64,True
1222,4,21,Jinx,Side.red,Lane.bot_lane,9.0,2406,7869,2406,4,14580,4.75,10,17,27,226979,16927,263,1,16,False
1223,4,14,Nidalee,Side.red,Lane.mid_lane,5.0,0,2442,0,2,10206,6.5,8,14,0,88086,13340,132,0,29,False
1224,4,12,Irelia,Side.red,Lane.top_lane,4.0,5615,10018,5615,11,17102,1.2727272727272727,10,18,17,209964,38893,239,2,15,False
1225,4,12,Riven,Side.red,Lane.top_lane,6.0,8892,15321,8892,2,15229,9.5,13,15,31,181812,17314,168,4,15,True
1226,14,4,Leona,Side.blue,Lane.utility,17.0,69,852,69,4,7769,4.5,1,13,49,17277,16236,32,0,69,True
1227,4,12,Sylas,Side.red,Lane.mid_lane,7.0,2812,3996,2812,2,7835,4.5,2,12,23,71684,21119,123,1,13,True
1228,4,7,Sona,Side.red,Lane.utility,39.0,2056,2256,2056,14,12741,3.0,3,18,16,52114,36524,30,1,78,False
1229,14,4,Taliyah,Side.red,Lane.mid_lane,2.0,1781,1781,1781,2,9849,5.5,9,13,9,86396,9711,150,1,25,True
1230,4,14,Leona,Side.red,Lane.utility,15.0,0,262,0,5,6124,3.4,2,10,35,15684,11741,32,0,20,True
1231,11,4,Nidalee,Side.blue,Lane.jungle,7.0,1101,11411,1101,3,9438,3.333333333333333,3,14,1,138215,21375,22,0,21,False
1232,4,12,Jayce,Side.red,Lane.top_lane,8.0,3677,9190,3677,8,12795,1.875,7,16,7,163580,19718,180,4,32,True
1233,4,11,Evelynn,Side.blue,Lane.jungle,6.0,1104,9177,1104,16,20254,1.6875,21,18,17,160625,48960,7,1,41,False
1234,14,4,Nami,Side.blue,Lane.utility,10.0,0,3280,0,10,7585,1.3,3,10,18,16294,16330,8,0,54,False
1235,4,12,Yasuo,Side.blue,Lane.mid_lane,9.0,7117,21916,7117,2,14398,8.0,7,17,22,221538,26060,239,3,25,True
1236,4,6,Tryndamere,Side.red,Lane.mid_lane,4.0,9600,21962,9600,3,15415,5.333333333333333,12,16,13,194791,21075,252,4,24,True
1237,4,12,Singed,Side.red,Lane.mid_lane,18.0,4079,23416,4079,8,16619,3.75,12,17,39,185616,39881,168,2,19,True
1238,4,12,Graves,Side.blue,Lane.mid_lane,9.0,812,812,812,3,13051,6.666666666666667,11,15,11,149452,14546,193,1,15,True
1239,4,12,Galio,Side.red,Lane.mid_lane,9.0,0,0,0,8,7339,1.625,4,12,48,74261,17214,120,0,16,False
1240,4,12,Jayce,Side.red,Lane.top_lane,7.0,3196,7169,3196,10,17239,1.7,10,18,14,219955,42758,252,1,42,False
1241,4,14,Zed,Side.blue,Lane.mid_lane,3.0,2034,2475,2034,7,9971,1.5714285714285714,8,13,6,88912,14831,149,1,18,False
1242,4,14,Brand,Side.red,Lane.utility,8.0,644,14214,644,8,8944,1.5,4,13,8,46370,11933,31,0,74,True
1243,4,14,Leona,Side.red,Lane.utility,14.0,673,974,673,6,7158,2.5,1,12,46,19750,12765,34,0,46,True
1244,4,14,Riven,Side.blue,Lane.top_lane,3.0,4014,4899,4014,3,12443,2.333333333333333,4,16,29,159236,26317,239,0,23,False
1245,4,1,Lucian,Side.blue,Lane.bot_lane,8.0,1455,3470,1455,10,14054,1.6,8,16,6,154717,23908,212,1,30,False
1246,4,11,Viego,Side.blue,Lane.jungle,5.0,1918,28275,1918,4,12227,3.25,8,14,13,167210,29649,44,0,42,False
1247,4,14,Zoe,Side.blue,Lane.mid_lane,7.0,4326,4326,4326,6,13208,2.0,5,18,31,147096,23663,223,0,33,True
1248,4,12,Fiora,Side.red,Lane.top_lane,2.0,4531,6645,4531,3,7928,1.0,1,13,7,75869,16185,184,1,7,False
1249,12,4,Ekko,Side.red,Lane.mid_lane,10.0,6932,15240,6932,4,15853,5.25,11,18,15,196755,31268,226,3,28,True
1250,4,12,Gwen,Side.blue,Lane.top_lane,4.0,1105,9631,1105,7,10820,0.7142857142857143,1,16,7,138618,30745,172,1,22,True
1251,4,3,Lucian,Side.blue,Lane.bot_lane,6.0,2723,11458,2723,4,10799,2.75,5,14,3,138225,16318,165,3,22,True
1252,4,11,Nidalee,Side.red,Lane.jungle,2.0,0,9271,0,4,7071,1.25,3,11,3,86224,17662,13,0,20,False
1253,4,14,Thresh,Side.blue,Lane.utility,11.0,149,423,149,8,7646,1.625,2,12,24,21195,18827,33,1,62,False
1254,12,4,Irelia,Side.red,Lane.top_lane,5.0,10802,23234,10802,4,13955,3.25,8,16,9,168577,23305,223,4,29,True
1255,6,12,Nasus,Side.blue,Lane.top_lane,7.0,12480,21355,12480,4,15125,2.5,3,18,14,288580,40531,255,4,15,True
1256,12,4,Viktor,Side.blue,Lane.top_lane,5.0,1207,1792,1207,5,8044,1.0,0,14,12,99971,9568,196,0,10,False
1257,6,12,TahmKench,Side.red,Lane.top_lane,2.0,2778,2778,2778,3,5235,1.0,1,10,18,46446,13152,113,0,10,True
1258,4,1,Jhin,Side.red,Lane.bot_lane,5.0,2587,5227,2587,6,10666,1.6666666666666667,5,12,23,106830,16911,173,2,39,False
1259,12,14,Camille,Side.blue,Lane.top_lane,6.0,3660,11696,3660,4,15196,4.25,11,17,23,158939,32802,207,2,19,False
1260,3,4,Draven,Side.blue,Lane.bot_lane,10.0,4207,7852,4207,8,10756,1.5,2,14,14,133249,20784,180,1,14,False
1261,4,14,Rakan,Side.blue,Lane.utility,27.0,776,1255,776,8,8498,3.625,2,14,27,26165,20992,38,0,102,True
1262,4,12,Malphite,Side.red,Lane.top_lane,8.0,3389,3389,3389,1,9791,13.0,5,13,22,81547,9433,136,3,8,True
1263,11,4,Nidalee,Side.red,Lane.jungle,9.0,0,12176,0,8,10301,2.0,7,14,3,127654,32531,18,0,16,False
1264,4,12,Irelia,Side.red,Lane.top_lane,1.0,432,3095,432,9,7525,0.2222222222222222,1,13,9,106801,22930,167,1,13,False
1265,14,12,Akali,Side.blue,Lane.mid_lane,7.0,401,401,401,0,6940,10.0,3,12,0,53358,8439,113,1,16,True
1266,11,14,Talon,Side.red,Lane.jungle,14.0,2066,26090,2066,4,11418,5.5,8,14,6,145274,28613,29,0,25,True
1267,14,4,Akshan,Side.blue,Lane.top_lane,2.0,914,914,914,5,6006,0.8,2,10,0,51578,10125,100,0,12,False
1268,4,14,Zoe,Side.red,Lane.mid_lane,6.0,10005,17625,10005,3,18223,7.0,15,17,44,206050,19102,237,7,31,True
1269,12,4,Irelia,Side.red,Lane.mid_lane,1.0,0,0,0,3,6081,1.6666666666666667,4,9,7,46665,11326,103,0,9,False
1270,4,14,Thresh,Side.blue,Lane.utility,12.0,252,582,252,6,7705,2.333333333333333,2,13,44,24026,19730,35,0,52,False
1271,14,4,Thresh,Side.red,Lane.utility,28.0,503,989,503,9,10071,3.333333333333333,2,16,68,23266,28387,40,0,95,False
1272,11,6,Olaf,Side.red,Lane.jungle,12.0,1865,29680,1865,7,14597,2.857142857142857,8,16,18,191927,36484,48,3,38,False
1273,4,12,TahmKench,Side.blue,Lane.top_lane,7.0,443,640,443,3,8383,4.0,5,14,19,61665,21048,141,0,13,True
1274,12,4,Kennen,Side.blue,Lane.top_lane,3.0,0,2479,0,8,12261,0.625,2,16,19,164322,26426,272,0,42,False
1275,4,7,Seraphine,Side.red,Lane.utility,25.0,791,6919,791,9,11912,2.888888888888889,1,16,45,73716,23445,58,0,81,False
1276,11,14,Talon,Side.red,Lane.jungle,6.0,3820,22031,3820,9,11176,1.4444444444444444,7,13,5,160045,29578,43,2,26,False
1277,6,12,Gwen,Side.red,Lane.top_lane,4.0,984,3059,984,3,7675,1.6666666666666667,1,12,2,76447,10843,152,0,18,True
1278,6,4,Tryndamere,Side.blue,Lane.top_lane,2.0,0,2980,0,7,9541,0.5714285714285714,2,14,11,154706,29439,193,0,16,False
1279,11,4,XinZhao,Side.red,Lane.jungle,5.0,0,1219,0,8,8828,1.375,6,12,29,100370,34738,7,0,17,False
1280,14,4,Nami,Side.blue,Lane.utility,15.0,642,2707,642,5,8788,3.8,4,13,28,18496,13826,29,0,71,False
1281,12,4,Leblanc,Side.red,Lane.mid_lane,4.0,1696,1777,1696,8,9575,0.875,3,14,15,90412,20729,166,0,20,False
1282,4,3,Lulu,Side.blue,Lane.utility,15.0,1561,3902,1561,5,8119,3.0,0,13,20,21421,12738,22,0,76,False
1283,4,11,LeeSin,Side.red,Lane.jungle,9.0,766,14797,766,3,14186,8.0,15,15,14,151660,32767,29,0,35,True
1284,12,14,Akali,Side.blue,Lane.top_lane,1.0,1341,2955,1341,4,11517,2.25,8,14,2,111621,18395,154,1,14,False
1285,4,12,Sylas,Side.blue,Lane.mid_lane,7.0,5830,5995,5830,4,12098,3.0,5,15,23,130670,24327,205,1,13,False
1286,4,12,Ryze,Side.red,Lane.mid_lane,4.0,4382,9439,4382,4,13531,2.5,6,15,29,214865,22951,255,1,18,False
1287,12,14,Akali,Side.red,Lane.top_lane,1.0,3613,3613,3613,8,7964,0.25,1,14,2,86706,21223,172,1,17,False
1288,12,4,Veigar,Side.red,Lane.mid_lane,13.0,12663,20921,12663,6,20286,5.333333333333333,19,18,45,210730,21538,191,6,32,True
1289,4,11,Kindred,Side.blue,Lane.jungle,10.0,1585,44339,1585,9,15556,2.7777777777777777,15,16,8,198733,28850,45,2,35,False
1290,4,12,Vex,Side.red,Lane.mid_lane,2.0,1862,5740,1862,1,7784,4.0,2,12,18,85514,9456,139,1,14,True
1291,3,4,Aphelios,Side.blue,Lane.bot_lane,4.0,11272,32648,11272,5,16977,3.0,11,17,14,244250,19547,261,4,38,False
1292,12,4,Fiora,Side.red,Lane.top_lane,5.0,14528,20344,14528,5,14425,2.8,9,16,11,154274,23573,199,3,22,True
1293,4,14,Blitzcrank,Side.red,Lane.utility,13.0,1640,2246,1640,4,7702,3.75,2,13,30,20354,14001,16,0,61,True
1294,4,12,Veigar,Side.blue,Lane.mid_lane,4.0,88,88,88,11,10482,1.0909090909090908,8,14,29,78728,26181,125,0,14,False
1295,4,7,Jhin,Side.red,Lane.bot_lane,6.0,8809,14729,8809,1,11033,9.0,3,13,19,128532,8070,201,4,26,True
1296,11,4,Evelynn,Side.blue,Lane.jungle,9.0,437,11188,437,1,11305,22.0,13,14,8,119548,17840,20,2,18,True
1297,12,4,Singed,Side.red,Lane.top_lane,6.0,2818,6329,2818,2,13113,7.5,9,15,31,129523,20232,174,1,30,True
1298,4,7,Aphelios,Side.blue,Lane.bot_lane,11.0,6990,9132,6990,8,9564,1.625,2,13,10,96355,13336,142,4,24,True
1299,7,4,Jinx,Side.red,Lane.bot_lane,6.0,3259,7174,3259,11,16207,1.2727272727272727,8,16,19,210504,26563,233,1,49,False
1300,11,4,Ivern,Side.blue,Lane.jungle,12.0,3776,26711,3776,2,9556,8.0,4,14,21,280058,7116,6,1,19,True
1301,4,12,Orianna,Side.blue,Lane.mid_lane,9.0,354,1613,354,5,11404,2.2,2,15,29,145833,23002,244,0,21,False
1302,11,4,Graves,Side.blue,Lane.jungle,9.0,1658,35378,1658,9,13939,1.8888888888888888,8,16,29,222081,34166,58,0,30,True
1303,4,12,Jax,Side.red,Lane.top_lane,5.0,0,0,0,6,9822,1.3333333333333333,3,14,13,80097,23828,142,0,17,False
1304,11,14,Talon,Side.blue,Lane.jungle,5.0,0,10126,0,7,11362,2.142857142857143,10,14,7,150048,23252,24,0,13,False
1305,12,4,Veigar,Side.red,Lane.mid_lane,7.0,3217,7760,3217,5,11541,3.0,8,15,29,137980,17426,190,1,13,True
1306,4,12,Vex,Side.blue,Lane.mid_lane,9.0,542,2643,542,11,10973,1.2727272727272727,5,14,44,131291,31822,192,0,21,False
1307,11,4,Qiyana,Side.red,Lane.jungle,3.0,356,15452,356,7,15244,2.7142857142857144,16,15,17,167733,30902,58,1,34,False
1308,4,7,Vayne,Side.red,Lane.bot_lane,4.0,7845,8533,7845,4,10019,3.0,8,12,11,88203,17050,150,4,11,True
1309,14,4,Gragas,Side.red,Lane.utility,15.0,133,2133,133,7,8313,2.857142857142857,5,12,42,24460,24792,21,0,47,True
1310,4,12,Sylas,Side.blue,Lane.mid_lane,1.0,4401,4508,4401,8,8843,1.375,10,12,23,66572,23279,113,1,7,False
1311,11,4,Ekko,Side.red,Lane.jungle,6.0,2145,18041,2145,7,11556,1.4285714285714286,4,15,13,206731,34760,72,0,33,False
1312,7,4,Lucian,Side.red,Lane.bot_lane,14.0,9314,22894,9314,5,14709,5.8,15,14,1,142104,15829,181,2,21,True
1313,12,4,Malzahar,Side.blue,Lane.mid_lane,12.0,4221,19241,4221,5,11244,3.0,3,15,57,129984,14700,150,2,28,False
1314,4,12,Yone,Side.red,Lane.top_lane,6.0,5958,21508,5958,3,14668,4.666666666666667,8,17,20,215048,24152,240,2,29,True
1315,4,12,Akshan,Side.red,Lane.top_lane,8.0,3397,15480,3397,6,11954,2.1666666666666665,5,16,0,164863,17353,204,3,24,True
1316,7,4,Aphelios,Side.red,Lane.bot_lane,6.0,4963,6216,4963,5,10207,1.6,2,12,16,122005,10809,193,2,23,False
1317,4,12,Jayce,Side.blue,Lane.top_lane,5.0,6379,12751,6379,6,13769,2.833333333333333,12,16,11,145258,19840,179,3,25,True
1318,4,12,Lulu,Side.blue,Lane.mid_lane,8.0,1288,2062,1288,9,9178,1.2222222222222223,3,14,27,88641,26679,120,1,27,False
1319,4,12,Sylas,Side.blue,Lane.mid_lane,6.0,5757,10751,5757,3,12302,5.333333333333333,10,14,25,110687,23939,161,3,26,True
1320,12,14,Akali,Side.red,Lane.mid_lane,8.0,2377,2377,2377,9,14705,1.8888888888888888,9,18,1,168661,36469,203,2,16,True
1321,3,4,Lux,Side.red,Lane.utility,12.0,721,762,721,9,6591,1.3333333333333333,0,11,39,37819,16045,21,0,33,False
1322,4,11,Nunu,Side.blue,Lane.jungle,12.0,0,16611,0,4,10681,4.0,4,14,22,147431,27653,24,0,36,False
1323,4,3,Ezreal,Side.red,Lane.bot_lane,2.0,3652,3652,3652,7,7167,0.4285714285714285,1,11,1,77695,13315,161,0,10,False
1324,3,4,Trundle,Side.blue,Lane.bot_lane,14.0,5632,9922,5632,3,10142,5.666666666666667,3,14,20,80556,24549,169,3,30,True
1325,4,12,Ziggs,Side.blue,Lane.bot_lane,9.0,7231,9731,7231,6,12684,2.1666666666666665,4,16,10,175279,26990,243,1,27,False
1326,14,4,Brand,Side.red,Lane.utility,8.0,1806,10224,1806,7,10209,2.142857142857143,7,13,9,69624,12995,53,0,71,True
1327,4,12,Lissandra,Side.blue,Lane.mid_lane,15.0,3135,8720,3135,6,13012,3.1666666666666665,4,17,53,188099,27770,211,1,59,True
1328,4,3,Karthus,Side.red,Lane.bot_lane,15.0,2535,2950,2535,4,10246,4.75,4,13,16,101255,10919,161,0,8,True
1329,4,12,Yone,Side.red,Lane.mid_lane,4.0,4296,4848,4296,10,9239,0.9,5,14,19,98763,22870,151,1,15,False
1330,14,11,Talon,Side.red,Lane.jungle,6.0,2657,23665,2657,2,13706,10.0,14,16,3,200688,23770,66,3,35,True
1331,4,7,Jhin,Side.red,Lane.bot_lane,10.0,4899,5760,4899,3,13473,6.666666666666667,10,15,20,146253,15188,205,2,6,True
1332,4,14,Bard,Side.blue,Lane.utility,26.0,1327,2248,1327,11,10022,2.636363636363636,3,15,43,29003,20263,21,0,91,True
1333,4,12,Lissandra,Side.red,Lane.mid_lane,9.0,1237,3718,1237,5,11663,2.8,5,15,33,128785,19646,181,1,27,True
1334,7,4,Ezreal,Side.red,Lane.bot_lane,14.0,6302,17464,6302,3,14108,7.666666666666667,9,17,4,182996,18901,220,3,35,True
1335,14,4,Taric,Side.red,Lane.utility,5.0,1293,2992,1293,3,5982,2.0,1,10,11,23765,11968,30,2,44,False
1336,14,4,Lulu,Side.red,Lane.utility,9.0,97,3741,97,6,9527,2.833333333333333,8,11,31,17264,15256,22,0,79,False
1337,14,4,Rakan,Side.blue,Lane.utility,8.0,190,237,190,10,5556,0.9,1,9,29,11115,18989,11,0,49,False
1338,11,4,LeeSin,Side.blue,Lane.jungle,7.0,673,11470,673,4,7461,2.25,2,12,14,110573,19347,10,0,22,False
1339,12,4,Sion,Side.blue,Lane.top_lane,2.0,6681,7788,6681,17,17120,0.5882352941176471,8,17,33,209400,48659,251,1,16,True
1340,4,12,Renekton,Side.red,Lane.top_lane,4.0,1515,5998,1515,2,12207,3.5,3,16,10,129785,22003,224,1,43,True
1341,21,4,Soraka,Side.blue,Lane.utility,22.0,636,749,636,5,7944,4.6,1,13,34,19274,14876,15,0,45,True
1342,11,4,Viego,Side.red,Lane.jungle,11.0,227,41701,227,6,14061,3.5,10,17,27,170983,40927,42,1,42,True
1343,4,12,Viktor,Side.red,Lane.mid_lane,8.0,1662,8805,1662,4,8920,2.0,0,14,15,139312,13561,214,1,17,True
1344,4,11,LeeSin,Side.red,Lane.jungle,3.0,0,27664,0,6,8586,1.3333333333333333,5,12,19,107478,22006,11,0,14,False
1345,12,4,Jayce,Side.red,Lane.top_lane,5.0,2681,3983,2681,10,8411,0.6,1,13,8,110049,17800,174,0,17,False
1346,4,11,Gragas,Side.blue,Lane.jungle,10.0,994,16445,994,4,13144,4.75,9,17,22,188077,43306,33,0,31,True
1347,12,4,Sett,Side.red,Lane.top_lane,1.0,2967,2967,2967,2,7788,1.5,2,11,6,69882,7408,121,1,13,True
1348,4,12,Irelia,Side.blue,Lane.top_lane,8.0,2909,3404,2909,9,10704,1.0,1,14,22,128719,25850,184,1,16,False
1349,4,7,Jhin,Side.blue,Lane.bot_lane,7.0,1109,4924,1109,7,17116,3.0,14,16,44,196427,31185,220,1,30,False
1350,4,11,Gragas,Side.blue,Lane.jungle,6.0,2379,34870,2379,4,17205,4.0,10,18,16,248009,37466,60,1,31,True
1351,14,4,Galio,Side.red,Lane.utility,5.0,0,198,0,3,3903,1.6666666666666667,0,8,12,18100,7901,20,0,28,True
1352,4,14,Zoe,Side.blue,Lane.mid_lane,3.0,2220,2220,2220,4,12474,3.5,11,16,26,128599,14183,182,1,14,True
1353,4,12,Irelia,Side.red,Lane.top_lane,7.0,3035,3089,3035,9,12898,1.3333333333333333,5,15,15,158239,28078,218,2,15,False
1354,11,4,Zed,Side.blue,Lane.jungle,9.0,968,36745,968,5,13551,3.6,9,16,6,209609,24416,14,3,27,True
1355,11,4,Ekko,Side.red,Lane.jungle,6.0,178,13811,178,2,9810,6.5,7,12,24,136750,20156,15,0,17,True
1356,4,12,Irelia,Side.red,Lane.top_lane,4.0,3783,8607,3783,7,13548,1.1428571428571428,4,16,12,212298,30819,255,1,35,False
1357,4,12,Gangplank,Side.red,Lane.top_lane,11.0,8088,12656,8088,6,17188,3.8333333333333335,12,16,14,184998,28402,180,4,23,True
1358,4,12,Vex,Side.red,Lane.bot_lane,10.0,1955,7701,1955,6,11198,2.6666666666666665,6,16,23,118064,18957,175,3,28,True
1359,14,4,Rell,Side.blue,Lane.utility,1.0,0,0,0,9,3540,0.1111111111111111,0,7,13,11642,11352,19,0,20,False
1360,4,11,Kindred,Side.red,Lane.jungle,8.0,6647,41606,6647,1,10865,16.0,8,14,5,129340,21460,42,3,25,True
1361,4,3,Senna,Side.blue,Lane.utility,21.0,2529,2529,2529,10,12889,2.9,8,15,35,54138,19352,25,0,68,False
1362,3,11,Karthus,Side.blue,Lane.jungle,9.0,1031,33077,1031,0,10294,13.0,4,14,12,164245,15743,17,2,21,True
1363,7,4,Ashe,Side.red,Lane.bot_lane,7.0,6361,17832,6361,4,16164,5.0,13,16,40,176692,14029,209,5,34,True
1364,4,14,Lux,Side.red,Lane.utility,21.0,2718,5796,2718,2,8754,11.5,2,13,48,42023,9496,36,0,84,True
1365,14,4,Yasuo,Side.blue,Lane.mid_lane,3.0,1597,7217,1597,4,9732,1.5,3,15,10,133302,14513,180,0,9,False
1366,4,11,RekSai,Side.blue,Lane.jungle,2.0,0,15868,0,2,8150,5.0,8,11,12,91385,12331,27,0,16,True
1367,12,4,Sylas,Side.red,Lane.mid_lane,3.0,484,2226,484,7,8690,0.7142857142857143,2,13,19,93630,21904,176,0,10,False
1368,6,4,Tryndamere,Side.blue,Lane.top_lane,4.0,8423,11597,8423,8,11387,1.375,7,15,7,133311,30533,180,3,14,True
1369,4,3,Lulu,Side.red,Lane.utility,7.0,490,490,490,6,5267,1.1666666666666667,0,10,19,10935,9758,12,0,38,False
1370,4,12,Irelia,Side.red,Lane.mid_lane,8.0,2994,5160,2994,9,13784,1.6666666666666667,7,14,20,166291,32685,209,1,17,False
1371,7,4,Xayah,Side.blue,Lane.bot_lane,1.0,322,765,322,6,6934,0.1666666666666666,0,11,6,75019,11453,165,0,19,False
1372,12,4,Akali,Side.blue,Lane.mid_lane,1.0,2997,2997,2997,1,8343,5.0,4,13,0,78283,12434,164,2,13,True
1373,14,12,Akali,Side.blue,Lane.mid_lane,5.0,911,1282,911,5,11754,2.8,9,15,1,96620,22923,170,1,18,True
1374,4,11,Nunu,Side.red,Lane.jungle,7.0,0,7671,0,6,7812,1.3333333333333333,1,13,19,110665,28665,11,0,28,False
1375,11,6,Hecarim,Side.blue,Lane.jungle,2.0,0,3740,0,7,8353,1.1428571428571428,6,11,16,96512,30313,21,0,15,False
1376,4,3,Jhin,Side.red,Lane.bot_lane,7.0,6753,6753,6753,2,9138,6.0,5,11,15,90320,5588,158,3,7,True
1377,14,4,Zoe,Side.red,Lane.mid_lane,4.0,860,860,860,3,11207,3.6666666666666665,7,14,17,98442,12261,180,1,25,False
1378,4,14,Pyke,Side.blue,Lane.utility,7.0,0,1550,0,9,11200,1.6666666666666667,8,14,22,25166,24090,43,0,89,True
1379,11,4,Khazix,Side.blue,Lane.jungle,7.0,0,46436,0,8,18584,3.25,19,18,10,244327,40319,60,2,52,True
1380,4,11,XinZhao,Side.red,Lane.jungle,15.0,270,11599,270,5,13512,3.6,3,18,25,182893,52473,45,0,36,True
1381,4,1,Draven,Side.red,Lane.bot_lane,6.0,3328,6755,3328,8,13871,1.125,3,15,8,236629,24553,279,1,17,False
1382,4,12,TwistedFate,Side.red,Lane.mid_lane,12.0,3868,5818,3868,5,11843,3.4,5,14,56,120904,19337,185,1,15,False
1383,3,4,Aphelios,Side.red,Lane.bot_lane,10.0,8927,22984,8927,5,17529,4.0,10,17,17,302065,18563,282,2,31,True
1384,4,3,Draven,Side.red,Lane.bot_lane,5.0,2861,2861,2861,5,11384,2.0,5,13,8,123727,16339,175,1,21,False
1385,3,4,Jhin,Side.red,Lane.bot_lane,12.0,5805,11210,5805,3,14254,6.666666666666667,8,17,30,155234,13147,206,2,27,True
1386,4,12,Malphite,Side.red,Lane.top_lane,4.0,2149,2149,2149,5,7319,1.2,2,13,22,78927,11361,154,0,12,False
1387,4,11,Evelynn,Side.blue,Lane.jungle,2.0,30,1609,30,7,7779,0.8571428571428571,4,12,8,99271,25183,9,0,21,False
